업종명,업소명,업소소재지(도로명),업소소재지(지번),소재지전화
건물위생관리업,그린피플(주),"경기도 고양시 덕양구 고양대로 1387, 3층 314호 (성사동, 성원코아)",경기도 고양시 덕양구 성사동 704번지 4호  성원코아 314호 , 031- 968-8378
건물위생관리업,주식회사 빌딩과사람,"경기도 고양시 덕양구 용현로 3, 행신프라자 3층 303(일부)호 (행신동)",경기도 고양시 덕양구 행신동 766번지 2호  행신프라자 3층 303호일부 , 031- 968-7004
건물위생관리업,(주)문화환경건설연구소,경기도 고양시 덕양구 원당로33번길 57 (주교동),경기도 고양시 덕양구 주교동 213번지 7호   , 031- 967-8700
건물위생관리업,(주) 신한이에스,<REPLACE>,경기도 고양시 덕양구 주교동 612 - 2번지  302호 , 031- 964-0640
건물위생관리업,(주)흥명환경,"경기도 고양시 일산동구 사리현로 143-2, 1층호 (사리현동)",경기도 고양시 일산동구 사리현동 605번지 2호   1층호, 031- 963-8460
건물위생관리업,강한철건설공업주식회사,"경기도 고양시 덕양구 마상로57번길 87-29, 1동 (주교동, 1층전체)",경기도 고양시 덕양구 주교동 378번지 1호   , 031- 963-0100
건물위생관리업,대승종합관리(주),"경기도 고양시 덕양구 중앙로 550, 삼일프라자 603호 (행신동)",경기도 고양시 덕양구 행신동 950번지 1호  삼일프라자 603호, 031- 938-9265
건물위생관리업,주식회사 선우,"경기도 고양시 일산동구 숲속마을2로 169 (풍동,1층일부)",경기도 고양시 일산동구 풍동 1235번지 7호  1층일부 , 031- 938-7500
건물위생관리업,(주)좋은서비스,"경기도 고양시 덕양구 무원로6번길 36, 남정씨티프라자6차 6층 604(일부)호 (행신동)",경기도 고양시 덕양구 행신동 707번지  남정씨티프라자6차 6층 604호일부 , 031- 938-1616
건물위생관리업,(주)포레스트알브이코리아,"경기도 고양시 일산서구 덕이로 30-22, 나동 3A-111(일부)호 (덕이동, 덕이동양우씨네플렉스)",경기도 고양시 일산서구 덕이동 474번지 2호  덕이동양우씨네플렉스 나동 3A-111일부호, 031- 925-5788
건물위생관리업,(주)깨끗한도시,"경기도 고양시 일산동구 성석로 271, 2층 전체호 (성석동)",경기도 고양시 일산동구 성석동 1905번지   2층전체호, 031- 925-3340
건물위생관리업,석호기업,"경기도 고양시 일산서구 중앙로 1391, 지하1층 에스118(일부)호 (주엽동, 강선마을12단지아파트, 강선마을 상가동)","경기도 고양시 일산서구 주엽동 83번지  강선마을12단지아파트, 강선마을 상가동 지하1층 에스118호일부 ", 031- 925-1838
건물위생관리업,삼원산업,"경기도 고양시 일산동구 일산로286번길 48-13 (마두동, 1층전체호)",경기도 고양시 일산동구 마두동 877번지 4호  1층전체호 , 031- 924-1302
건물위생관리업,(주)광원,"경기도 고양시 일산동구 중앙로 1322, 1609(일부)호 (정발산동, 일산현대아이스페이스)",경기도 고양시 일산동구 정발산동 785번지  일산현대아이스페이스 1609(일부)호, 031- 919-6422
건물위생관리업,크린코리아,"경기도 고양시 일산서구 대산로 187, B103,104호 (주엽동, 문촌마을6단지 상가동)","경기도 고양시 일산서구 주엽동 8번지  문촌마을6단지 상가동 B103,104호", 031- 918-7904
건물위생관리업,주식회사 더좋은생각,"경기도 고양시 일산서구 중앙로 1371, 상가동 2층 82호 (주엽동, 강선마을13단지아파트)",경기도 고양시 일산서구 주엽동 81번지  강선마을13단지아파트 상가동 2층82호, 031- 914-1530
건물위생관리업,한마음이앤지(주),"경기도 고양시 일산서구 산현로 7 (탄현동,외1필지 풍성프라자 703호)",경기도 고양시 일산서구 탄현동 1577번지 1호  외1필지 풍성프라자 703호 , 031- 913-3999
건물위생관리업,(주)대덕하우징씨스템,"경기도 고양시 일산서구 중앙로 1406, 514호 (주엽동, 한솔코아)",경기도 고양시 일산서구 주엽동 72번지 2호  한솔코아 514호, 031- 913-1566
건물위생관리업,종합관리티엠코리아(주),"경기도 고양시 일산서구 산현로17번길 7-14 (탄현동,파워프라자 601호)",경기도 고양시 일산서구 탄현동 1575번지 6호  파워프라자 601호 , 031- 913-0086
건물위생관리업,대진에스컴(주),"경기도 고양시 일산서구 웅비로12번길 20, 1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2024번지 4호   , 031- 912-8790
건물위생관리업,청수환경,"경기도 고양시 일산서구 고양대로 648 (일산동, 월드메르디앙일산주상복합 210호일부)",경기도 고양시 일산서구 일산동 955번지 10호  월드메르디앙일산주상복합 210호일부 , 031- 911-1001
건물위생관리업,(주)대화,"경기도 고양시 일산서구 홀트로 66, 지하1층 일부(B01)호 (탄현동)",경기도 고양시 일산서구 탄현동 1491번지 5호   , 031- 908-0055
건물위생관리업,대청환경,"경기도 고양시 일산동구 강송로 180 (마두동,외2필지 백마프라자 111호)",경기도 고양시 일산동구 마두동 759번지  외2필지 백마프라자 111호 , 031- 907-5025
건물위생관리업,(주)명성지앤지,"경기도 고양시 일산동구 위시티2로11번길 6-31, KS프라자 601호 일부호 (식사동)",경기도 고양시 일산동구 식사동 1545번지 2호   , 031- 906-2911
건물위생관리업,기린환경(주),"경기도 고양시 일산동구 장백로 26 (백석동,백석역 동문굿모닝힐1 103동 407호)",경기도 고양시 일산동구 백석동 1305번지  백석역 동문굿모닝힐1 103동 407호 , 031- 906-1443
건물위생관리업,(주)청우씨에스,"경기도 고양시 일산동구 정발산로 43-7 (장항동,메리트원703호)",경기도 고양시 일산동구 장항동 856번지  메리트원703호 , 031- 905-3747
건물위생관리업,에스엔앤티,"경기도 고양시 일산동구 강송로74번길 29-3 (백석동,1층일부)",경기도 고양시 일산동구 백석동 1171번지 3호  1층일부 , 031- 904-7071
건물위생관리업,백산환경개발(주),"경기도 고양시 일산동구 고봉로658번길 27, 1층 일부호 (성석동)",경기도 고양시 일산동구 성석동 1082번지 13호  1층일부 , 031- 903-1945
건물위생관리업,(주)경암,"경기도 고양시 일산동구 호수로 646-24, 305호 (장항동, 위너스21-II )",경기도 고양시 일산동구 장항동 756번지 2호  위너스21-II 305호 , 031- 902-9814
건물위생관리업,율산개발(주),"경기도 고양시 일산동구 백석로108번길 60-10, 지하1층 일부호 (백석동)",경기도 고양시 일산동구 백석동 1179번지 3호  지하1층일부 , 031- 814-0113
건물위생관리업,백십자환경개발(주),"경기도 고양시 일산동구 하늘마을로93번길 18-8, 1층 전부호 (중산동)",경기도 고양시 일산동구 중산동 1708번지 3호  1층 전부호 , 031- 814-0112
건물위생관리업,(주)휴먼솔루션,"경기도 고양시 일산동구 무궁화로 34, 405호 (장항동, 남정시티프라자Ⅱ)",경기도 고양시 일산동구 장항동 778번지 2호  남정시티프라자Ⅱ 405호, 031- 812-3787
건물위생관리업,주식회사 블루써브,"경기도 고양시 덕양구 대장길50번길 77, 1층전체동 (대장동)",경기도 고양시 덕양구 대장동 334번지 1호  1층전체 ,  02-6408-2258
건물위생관리업,(주)더현종합관리,"경기도 고양시 덕양구 용현로 7, 에버그린 202호 (행신동)",경기도 고양시 덕양구 행신동 765번지 1호  에버그린 202호 ,  02-3665-1555
건물위생관리업,아이클린,"경기도 고양시 덕양구 충장로 22 (행신동, 탑프라자 605호 일부)",경기도 고양시 덕양구 행신동 761번지 3호  탑프라자 605호 일부 ,  02-2616-2838
건물위생관리업,대화제지,"경기도 고양시 일산동구 견달산로225번길 26-66, 가동 1층 일부호 (식사동)",경기도 고양시 일산동구 식사동 273번지 11호  가동 1층 일부 ,    -1577-7478
건물위생관리업,(주)코끼리,"경기도 고양시 일산서구 중앙로 1493, 상가동 2층 2064호 (주엽동, 문촌마을12단지아파트)",경기도 고양시 일산서구 주엽동 138번지  문촌마을12단지아파트 상가동 2층 2064호 ,    -1566-9898
건물위생관리업,청소팩토리,"경기도 고양시 덕양구 대덕로 121, 1(일부)층 (현천동)",경기도 고양시 덕양구 현천동 100번지  1층일부 ,    -1522-8479
건물위생관리업,(주)밤스카카와,"경기도 고양시 일산동구 강석로 123, 뉴삼창마트 A동 5층 512호 (마두동)",경기도 고양시 일산동구 마두동 802번지  뉴삼창마트 ,
건물위생관리업,대명기업,<REPLACE>,경기도 고양시 덕양구 화정동 883 - 4번지  1층 ,
건물위생관리업,에어뱅크경기,"경기도 고양시 덕양구 충경로 151, 소만마을1단지 상가동 104호 (행신동)",경기도 고양시 덕양구 행신동 796번지  소만마을1단지 상가동 104호,
건물위생관리업,민들레개발(주),"경기도 고양시 덕양구 화신로272번길 48, 805호 (화정동, 유퍼스트빌딩 805호일부)",경기도 고양시 덕양구 화정동 981번지 1호  805호 일부 ,
건물위생관리업,동성개발,"경기도 고양시 덕양구 고양대로1384번길 7-11, 비전프라자 109(일부)호 (성사동)",경기도 고양시 덕양구 성사동 720번지 1호  비전프라자 109(일호,
건물위생관리업,이비케이,"경기도 고양시 덕양구 대덕로86번길 123 (현천동, 1층)",경기도 고양시 덕양구 현천동 156번지 13호  1층 ,
건물위생관리업,그린월드,"경기도 고양시 덕양구 토당로162번길 36, 508호 (토당동, 5층일부)",경기도 고양시 덕양구 토당동 79번지 7호   508호,
건물위생관리업,상륙산업(주),"경기도 고양시 덕양구 고양대로 1347, 2(일부)층 (주교동)",경기도 고양시 덕양구 주교동 609번지 8호  2층 일부 ,
건물위생관리업,대명이앤엘,"경기도 고양시 덕양구 용현로 3, 6층 614호 (행신동, 행신프라자)",경기도 고양시 덕양구 행신동 766번지 2호  행신프라자 614호 ,
건물위생관리업,일해산업주식회사,"경기도 고양시 덕양구 고양대로1384번길 7-24, 지하1층 6호 (성사동, 신원당마을 동문상가)",경기도 고양시 덕양구 성사동 719번지  신원당마을 동문상가 지하1층 6호 ,
건물위생관리업,제이엔(JN),"경기도 고양시 덕양구 마상로134번길 60 (주교동, 3층일부)",경기도 고양시 덕양구 주교동 617번지 7호   ,
건물위생관리업,주식회사제이케이플래닝,"경기도 고양시 덕양구 화중로 177, 달빛마을상가동지하3호동 (화정동)",경기도 고양시 덕양구 화정동 865번지  달빛마을 상가동 지하3호 ,
건물위생관리업,마스터,"경기도 고양시 덕양구 호국로779번길 9, 서현빌딩 4(일부)층 402호 (주교동)",경기도 고양시 덕양구 주교동 610번지 2호  서현빌딩 402호,
건물위생관리업,재활용협동조합,"경기도 고양시 덕양구 혜음로 58-23, 1(일부)층 (고양동)",경기도 고양시 덕양구 고양동 176번지 27호   ,
건물위생관리업,중앙용역,"경기도 고양시 덕양구 지도로 49, 2(일부)층 (토당동)",경기도 고양시 덕양구 토당동 391번지 8호  2층일부 ,
건물위생관리업,주식회사케이에스퍼스트,"경기도 고양시 덕양구 지도로26번길 16, 2(일부)층 (토당동)",경기도 고양시 덕양구 토당동 884번지 2호  2층일부 ,
건물위생관리업,오케이클리닝고양,"경기도 고양시 덕양구 고양대로1384번길 7-24, 1층 7호 (성사동, 신원당마을상가동)",경기도 고양시 덕양구 성사동 719번지  신원당마을상가동 1층7호 ,
건물위생관리업,주식회사비스디자인,"경기도 고양시 덕양구 은빛로17번길 21-22, 1층 (화정동)",경기도 고양시 덕양구 화정동 919번지 5호  1층 ,
건물위생관리업,한상조경(주),"경기도 고양시 덕양구 충장로 2, 302(일부)호 (행신동, 센트럴빌딩)",경기도 고양시 덕양구 행신동 762번지 4호  센트럴빌딩 302호일부 ,
건물위생관리업,휴다인건설(주),"경기도 고양시 덕양구 충장로 2, 302(일부)호 (행신동, 센트럴빌딩)",경기도 고양시 덕양구 행신동 762번지 5호  센트럴빌딩 302호일부 ,
건물위생관리업,조은엠앤씨(주),"경기도 고양시 덕양구 행당로11번길 11, 삼윤상가 2(일부)층 211호 (토당동)",경기도 고양시 덕양구 토당동 876번지 7호  삼윤상가 2(일부)층 211호,
건물위생관리업,진선개발,"경기도 고양시 덕양구 중앙로 440, 센타프라자 5층 501(일부)호 (행신동)",경기도 고양시 덕양구 행신동 1083번지 2호  센타프라자 5층 501(일부)호,
건물위생관리업,대원종합관리(주),"경기도 고양시 덕양구 삼송로 12, 반도 유스퀘어 708호 (원흥동)",경기도 고양시 덕양구 원흥동 629번지 1호  반도 유스퀘어 708호,
건물위생관리업,제이에스건물관리,"경기도 고양시 덕양구 통일로 800, 1(일부)층 (관산동)",경기도 고양시 덕양구 관산동 231번지 55호  1층일부 ,
건물위생관리업,한빛,"경기도 고양시 덕양구 화중로130번길 24, 한마음프라자 2층 203호 (화정동)",경기도 고양시 덕양구 화정동 903번지 1호  한마음프라자 2층 203호,
건물위생관리업,그린환경,"경기도 고양시 덕양구 백양로 142-21, 1(일부)층 (화정동)",경기도 고양시 덕양구 화정동 878번지 8호  1(일부)층 ,
