"구분",화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치년도,위도,경도,데이터기준일자
"공중화장실",백송주유소,경기도 고양시 일산서구 덕이로 188 (덕이동),경기도 고양시 일산서구 덕이동 805,N,1,1,0,0,0,0,1,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6947847,126.7402765,2019-01-02
"공중화장실",프라자골프연습장,경기도 고양시 일산서구 덕산로 293 (덕이동),경기도 고양시 일산서구 덕이동 1038,N,3,5,0,0,0,0,6,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6963145,126.7346199,2019-01-02
"공중화장실",M&F 빌딩,경기도 고양시 일산서구 덕이로 220-29 (덕이동),경기도 고양시 일산서구 덕이동 1053-18,N,4,6,0,0,0,0,4,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6985644,126.7382994,2019-01-02
"공중화장실",능안공원,경기도 고양시 일산동구 정발산로 130,경기도 고양시 일산동구 마두동 958,Y,0,2,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6593830309,126.7828353740,2019-01-02
"공중화장실",뉴타운주유소,"경기도 고양시 일산동구 백마로 54 (장항동,(GS칼텍스 장항IC점))",경기도 고양시 일산동구 장항동 541-1,N,2,2,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6438383,126.7618236,2019-01-02
"공중화장실",뉴삼창마트,경기도 고양시 일산동구 강석로 123 (마두동),경기도 고양시 일산동구 마두동 802,N,20,24,0,0,0,0,20,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.65190096,126.7787822,2019-01-02
"공중화장실",노블스포렉스수영장,경기도 고양시 일산동구 중앙로 1206 (마두동),경기도 고양시 일산동구 마두동 797,N,3,4,0,0,0,0,4,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.65458222,126.7768341,2019-01-02
"공중화장실",노블리제,경기도 고양시 일산동구 무궁화로 37 (장항동),경기도 고양시 일산동구 장항동 734-1,N,15,24,1,0,0,0,15,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6632906,126.7681899,2019-01-02
"공중화장실",노루목 야외극장,경기도 고양시 일산동구 중앙로 1286 (마두동),경기도 고양시 일산동구 마두동 816,N,9,13,0,0,0,0,12,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66148641,126.7744561,2019-01-02
"공중화장실",넥스빌,경기도 고양시 일산동구 장백로 8 (백석동),경기도 고양시 일산동구 백석동 1301-2,N,3,2,0,0,0,0,4,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6399721,126.7907323,2019-01-02
"공중화장실",냉천초등학교,경기도 고양시 일산동구 산두로 99 (마두동),경기도 고양시 일산동구 마두동 830,N,15,26,3,2,0,0,34,5,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66672217,126.7856611,2019-01-02
"공중화장실",남정시티프라자 8차,경기도 고양시 일산동구 무궁화로 31-16 (장항동),경기도 고양시 일산동구 장항동 733-2,N,27,27,0,0,0,0,27,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66349104,126.7674866,2019-01-02
"공중화장실",남정시티프라자 7차,경기도 고양시 일산동구 고봉로 32-19 (장항동),경기도 고양시 일산동구 장항동 731-2,N,22,21,0,0,0,0,26,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6642752,126.7667271,2019-01-02
"개방화장실",남정골드프라자,경기도 고양시 일산동구 중앙로 1080 (백석동),경기도 고양시 일산동구 백석동 1288-2,N,30,40,0,0,0,0,29,0,0,경기도 고양시 일산동구청,,연중무휴,,37.6456204,126.7852458,2019-01-02
"공중화장실",낙민초등학교,경기도 고양시 일산동구 강석로 134 (마두동),경기도 고양시 일산동구 마두동 795,N,21,45,0,0,0,0,41,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.65392883,126.7800998,2019-01-02
"공중화장실",낙민공원,,경기도 고양시 일산동구 장항동 873,N,1,1,0,0,0,0,1,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6507937,126.7745383,2019-01-02
"공중화장실",근린생활시설(원일빌딩),경기도 고양시 일산동구 대산로 24 (정발산동),경기도 고양시 일산동구 정발산동 1175-3,N,5,10,0,0,0,0,15,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6702934,126.7739488,2019-01-02
"공중화장실",그린메디피아,경기도 고양시 일산동구 숲속마을1로 77 (풍동),경기도 고양시 일산동구 풍동 1274,N,14,14,0,0,0,0,14,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.667839,126.799853,2019-01-02
"공중화장실",그린골프랜드,경기도 고양시 일산동구 견달산로 69 (식사동),경기도 고양시 일산동구 식사동 1252,N,4,4,0,0,0,0,6,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.67374855,126.8147000078,2019-01-02
"공중화장실",포오스프라자 2,경기도 고양시 일산동구 고봉로 20-5 (장항동),경기도 고양시 일산동구 장항동 740,N,9,10,0,0,0,0,10,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6642684,126.7651449,2019-01-02
"공중화장실",파크프라자,경기도 고양시 일산동구 정발산로 31-10 (장항동),경기도 고양시 일산동구 장항동 856-2,N,28,30,0,0,0,0,29,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.657392,126.7724286,2019-01-02
"공중화장실",텐폴드 프라자,경기도 고양시 일산동구 무궁화로 31-1 (장항동),경기도 고양시 일산동구 장항동 735-3,N,10,11,1,0,0,0,16,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6627449,126.767431,2019-01-02
"공중화장실",타워빌딩,경기도 고양시 일산동구 애니골길 14-23 (풍동),경기도 고양시 일산동구 풍동 562-18,N,8,12,2,0,0,0,10,2,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66855969,126.7914228,2019-01-02
"공중화장실",타워골프클럽,,경기도 고양시 일산동구 문봉동 269-1,N,6,8,0,0,0,0,12,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6959363,126.8183956,2019-01-02
"공중화장실",크리스탈 빌딩,경기도 고양시 일산동구 장백로 56 (백석동),경기도 고양시 일산동구 백석동 1331-1,N,10,24,1,0,0,0,20,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6429672,126.7867945,2019-01-02
"공중화장실",크리스탈 빌딩,경기도 고양시 일산동구 중앙로1275번길 60-21 (장항동),경기도 고양시 일산동구 장항동 756-3,N,28,30,0,0,0,0,28,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6597851,126.7688038,2019-01-02
"공중화장실",보민프라자,경기도 고양시 일산동구 숲속마을로 50-58 (풍동),경기도 고양시 일산동구 풍동 1273-4,N,6,6,3,0,0,0,6,3,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6677157,126.799401,2019-01-02
"공중화장실",예일프라자,경기도 고양시 일산서구 일현로 29 (탄현동),경기도 고양시 일산서구 탄현동 1562-6,N,13,14,0,0,0,0,12,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6899358,126.7616944,2019-01-02
"공중화장실",메디누리,경기도 고양시 일산서구 일현로 53 (탄현동),경기도 고양시 일산서구 탄현동 1563-1,N,16,21,9,0,0,0,16,8,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6919494,126.7630032,2019-01-02
"공중화장실",나산프라자,경기도 고양시 일산서구 일현로 43 (탄현동),경기도 고양시 일산서구 탄현동 1563-6,N,10,11,0,0,0,0,12,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6912061,126.7625384,2019-01-02
"공중화장실",삼정프라자,경기도 고양시 일산서구 일현로 56 (탄현동),경기도 고양시 일산서구 탄현동 1573-1,N,10,11,0,0,0,0,11,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6919292,126.7637198,2019-01-02
"공중화장실",유일프라자,경기도 고양시 일산서구 일현로 54 (탄현동),경기도 고양시 일산서구 탄현동 1573-3,N,10,10,0,0,0,0,20,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6916585,126.7635075,2019-01-02
"공중화장실",대화도서관,경기도 고양시 일산서구 일산로 689 (대화동),경기도 고양시 일산서구 대화동 2103,N,11,13,1,0,0,0,26,1,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6810218,126.7539417,2019-01-02
"공중화장실",성저공원,,경기도 고양시 일산서구 대화동2104,N,1,2,1,0,0,0,2,1,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6823240194,126.7562364263,2019-01-02
"공중화장실",주엽고등학교,경기도 고양시 일산서구 킨텍스로 341 (대화동),경기도 고양시 일산서구 대화동 2168,N,38,54,0,0,0,0,86,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6761034,126.7543569,2019-01-02
"공중화장실",동남아트월드,경기도 고양시 일산서구 일산로 757 (대화동),경기도 고양시 일산서구 대화동 2198,N,3,5,0,0,0,0,4,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.675817,126.7501093,2019-01-02
"공중화장실",대화공원,,경기도 고양시 일산서구 대화동2201,N,1,2,0,0,0,0,2,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6742283879,126.7538960967,2019-01-02
"공중화장실",대한예수교장로회 선교교회,경기도 고양시 일산서구 일산로695번길 53 (대화동),경기도 고양시 일산서구 대화동 2114,N,11,12,0,0,0,0,9,0,1,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.680021,126.7561578,2019-01-02
"공중화장실",장촌초등학교,경기도 고양시 일산서구 호수로856번길 43 (대화동),경기도 고양시 일산서구 대화동 2269,N,17,32,1,0,0,0,29,1,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6728269,126.7489586,2019-01-02
"공중화장실",일산교회,경기도 고양시 일산서구 호수로838번길 1 (대화동),경기도 고양시 일산서구 대화동 2293,N,4,8,0,0,0,0,6,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6701253,126.7495934,2019-01-02
"공중화장실",한국교통연구원(연구동),경기도 고양시 일산서구 고양대로 315 (대화동),경기도 고양시 일산서구 대화동 2311,N,16,20,0,0,0,0,16,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6721145,126.7395484,2019-01-02
"공중화장실",한국교통연구원(시험소 본관동),경기도 고양시 일산서구 고양대로 315 (대화동),경기도 고양시 일산서구 대화동 2311,N,21,30,0,0,0,0,15,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6721145,126.7395484,2019-01-02
"공중화장실",코오롱레이크폴리스1,경기도 고양시 일산동구 호수로 606 (장항동),경기도 고양시 일산동구 장항동 865,N,0,4,4,0,0,0,0,4,0,경기도 고양시 일산동구청,,09:00~18:00,,37.65614658,126.7694724,2019-01-02
"공중화장실",코오롱레이크폴리스 3- B동,경기도 고양시 일산동구 고봉로 20-32 (장항동),경기도 고양시 일산동구 장항동 744,N,3,4,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66275883,126.7653401,2019-01-02
"공중화장실",코오롱레이크폴리스 3- A동,경기도 고양시 일산동구 고봉로 20-26 (장항동),경기도 고양시 일산동구 장항동 745,N,3,4,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66317609,126.7649398,2019-01-02
"공중화장실",코오롱레이크폴리스 2,경기도 고양시 일산동구 호수로 688 (장항동),경기도 고양시 일산동구 장항동 749,N,1,2,0,0,0,0,1,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66266963,126.7639849,2019-01-02
"공중화장실",코스트코 일산점,경기도 고양시 일산동구 장백로 25 (백석동),경기도 고양시 일산동구 백석동 1312,N,7,12,0,0,0,0,19,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.64053728,126.7883333,2019-01-02
"공중화장실",청평지화장실,경기도 고양시 일산동구 호수로 731,경기도 고양시 일산동구 장항동 906,N,2,3,0,0,0,0,4,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66444643,126.7604431,2019-01-02
"공중화장실",청원레이크빌-2,경기도 고양시 일산동구 중앙로 1341 (장항동),경기도 고양시 일산동구 장항동 727-2,N,2,3,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6646278,126.7683263,2019-01-02
"공중화장실",창일주유소,경기도 고양시 일산동구 고양대로 910 (풍동),경기도 고양시 일산동구 풍동 699-2,N,1,2,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.67764988,126.7961945,2019-01-02
"공중화장실",참나무공원,경기도 고양시 일산동구 숲속마을1로 48번길 47-11,경기도 고양시 일산동구 풍동 1299,N,1,1,0,0,0,0,1,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6662119961,126.8009591282,2019-01-02
"공중화장실",차량등록사업소,경기도 고양시 일산동구 백마로 539 (풍동),경기도 고양시 일산동구 풍동 162-2,N,2,3,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66586285,126.8077747,2019-01-02
"공중화장실",진우빌딩,경기도 고양시 일산동구 일산로 457 (정발산동),경기도 고양시 일산동구 정발산동 1145-2,N,5,10,0,0,0,0,5,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6738148,126.7760692,2019-01-02
"공중화장실",진넥스 블루오션,경기도 고양시 일산동구 숲속마을로 22 (풍동),경기도 고양시 일산동구 풍동 1278-1,N,12,18,0,0,0,0,15,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6673181,126.8007929,2019-01-02
"공중화장실",지평프라자,경기도 고양시 일산동구 정발산로 19 (장항동),경기도 고양시 일산동구 장항동 863,N,11,11,0,0,0,0,28,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6567326,126.7706355,2019-01-02
"공중화장실",증권예탁원,경기도 고양시 일산동구 호수로 358-8 (백석동),경기도 고양시 일산동구 백석동 1328,N,30,51,0,0,0,0,30,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.63853289,126.7860005,2019-01-02
"공중화장실",중앙프라자 B동,경기도 고양시 일산동구 숲속마을로 50-76 (풍동),경기도 고양시 일산동구 풍동 1273-6,N,6,6,6,0,0,0,6,6,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6677401,126.7987018,2019-01-02
"공중화장실",중앙프라자 A동,경기도 고양시 일산동구 숲속마을로 50-38 (풍동),경기도 고양시 일산동구 풍동 1273,N,5,12,6,0,0,0,7,6,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6679343,126.7987194,2019-01-02
"공중화장실",파스텔골프클럽,,경기도 고양시 일산서구 송산동1256-2,N,4,4,0,0,0,0,5,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6959178,126.7328616,2019-01-02
"공중화장실",일산교회,경기도 고양시 일산서구 송산로 499-32 (덕이동),경기도 고양시 일산서구 덕이동 1330-3,N,9,17,0,0,0,0,15,0,3,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6902482,126.7325781,2019-01-02
"공중화장실",덕이종합골프클럽,,경기도 고양시 일산서구 송산동1362-1,N,6,6,0,0,0,0,6,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6877146,126.732561,2019-01-02
"공중화장실",뉴타운상가,경기도 고양시 일산서구 일산로 555 (일산동),경기도 고양시 일산서구 일산동 1062-1,N,12,12,0,0,0,0,12,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6780412,126.766217,2019-01-02
"공중화장실",오리온프라자,경기도 고양시 일산서구 일산로 549 (일산동),경기도 고양시 일산서구 일산동 1085,N,5,12,1,0,0,0,10,1,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6777434,126.7669071,2019-01-02
"공중화장실",예일빌딩,경기도 고양시 일산서구 일산로 535 (일산동),경기도 고양시 일산서구 일산동 1084-5,N,11,12,1,0,0,0,11,1,0,경기도 고양시 일산서구청,031-8075-7243,00:00~24:00,,37.6771875,126.7682646,2019-01-02
"공중화장실",뉴월드코아,경기도 고양시 일산서구 일산로 537 (일산동),경기도 고양시 일산서구 일산동 1084-4,N,6,12,0,0,0,0,12,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6772592,126.7681012,2019-01-02
"공중화장실",대화프라자,경기도 고양시 일산서구 일산로 529 (일산동),경기도 고양시 일산서구 일산동 1083-1,N,12,18,0,0,0,0,18,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6769471,126.7688231,2019-01-02
"공중화장실",한성프라자,경기도 고양시 일산서구 일산로 570 (일산동),경기도 고양시 일산서구 일산동 1064,N,6,6,0,0,0,0,6,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6791709,126.7652657,2019-01-02
"공중화장실",후곡타운상가조합,경기도 고양시 일산서구 일산로 556 (일산동),경기도 고양시 일산서구 일산동 1063-1,N,12,12,0,0,0,0,12,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6786077,126.7665961,2019-01-02
